,campaign_link,category
6855,https://www.gofundme.com//f/help-protect-our-environment-and-keep-our-business-clean?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6856,https://www.gofundme.com//f/support-kevin-kings-newborn-in-nicu?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6857,https://www.gofundme.com//f/support-native-fruit-planting-at-ithaca-gardens?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6858,https://www.gofundme.com//f/efa-church?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6859,https://www.gofundme.com//f/fund-benson-eugenes-ecofriendly-marketplace?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6860,https://www.gofundme.com//f/help-launch-construction-all-arounds-dream?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6861,https://www.gofundme.com//f/donate-to-strengthen-the-ozone-layer?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6862,https://www.gofundme.com//f/qrpuj4-urgent-help-for-maradi-flood-victims?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6863,https://www.gofundme.com//f/smoking-mr-goss?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6864,https://www.gofundme.com//f/6het6-urgent-help-needed-for-safe-relocation?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6865,https://www.gofundme.com//f/this-family-is-in-need-because-theyre-homeless?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6866,https://www.gofundme.com//f/The-Glam-Vault?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6867,https://www.gofundme.com//f/exploring-the-united-states-on-an-energica-experia?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6868,https://www.gofundme.com//f/support-the-journey-to-owning-a-charger?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6869,https://www.gofundme.com//f/support-abdullahs-journey-to-stability?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6870,https://www.gofundme.com//f/trying-to-start-my-own-business-jordobryant?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6871,https://www.gofundme.com//f/donate-to-help-muhammed-taal-in-gaza?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6872,https://www.gofundme.com//f/3fzimgugu0?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6873,https://www.gofundme.com//f/i-want-to-meet-faze-rug?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6874,https://www.gofundme.com//f/safe-play-space-for-aaliyah-and-ariel?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6875,https://www.gofundme.com//f/help-me-stand-up-against-gold-diggers?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6876,https://www.gofundme.com//f/ttcvj-house?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6877,https://www.gofundme.com//f/85mgb-helping-the-community?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6878,https://www.gofundme.com//f/8hsvnq?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6879,https://www.gofundme.com//f/3fynx3vrco?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6880,https://www.gofundme.com//f/support-nickelyns-holiday-giving-back?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6881,https://www.gofundme.com//f/9p6dg4-save-the-rainforests?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6882,https://www.gofundme.com//f/donate-to-help-david-rage-against-the-dying-of-his-light?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6883,https://www.gofundme.com//f/help-nithin-feed-vijayawada-flood-survivors?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6884,https://www.gofundme.com//f/help-mindy-falls-protect-her-familys-land?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6885,https://www.gofundme.com//f/rebuild-hope-for-david-after-tragedy?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6886,https://www.gofundme.com//f/help-joseph-lentunyoi-share-indigenous-solutions?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6887,https://www.gofundme.com//f/restore-lake-onalaska-for-future-generations?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6888,https://www.gofundme.com//f/safe-home-for-justin-and-his-children?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6889,https://www.gofundme.com//f/lead-safe-mama-lab-testing-kelloggs-honey-smacks-cereal?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6890,https://www.gofundme.com//f/back-samuel-mcmahon-for-a-clean-future?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6891,https://www.gofundme.com//f/please-help-me-save-money-to-prevent-being-homeless?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6892,https://www.gofundme.com//f/help-create-ecohaven-a-green-community-in-texas?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6893,https://www.gofundme.com//f/du4kss-help-grandparents-move-from-dismantling-trailer?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6894,https://www.gofundme.com//f/help-ayana-move-from-car-to-safe-home?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6895,https://www.gofundme.com//f/our-climate-emergency-demands-a-new-vision-for-living?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6896,https://www.gofundme.com//f/support-cincinnati-citizens-climate-lobby?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6897,https://www.gofundme.com//f/help-students-make-la-trashfree?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6898,https://www.gofundme.com//f/rywa5-fundraiser?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6899,https://www.gofundme.com//f/help-secure-solidarity-yaads-future-base?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6900,https://www.gofundme.com//f/empower-solidarity-yaad-fund-our-new-home-base?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6901,https://www.gofundme.com//f/3fx68jucy0?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6902,https://www.gofundme.com//f/3fx28cktoo?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6903,https://www.gofundme.com//f/donate-to-teresas-plan-for-humanitys-survival?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6904,https://www.gofundme.com//f/donate-to-make-jakes-sisters-dream-come-true?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6905,https://www.gofundme.com//f/les-besoin-des-enfant?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6906,https://www.gofundme.com//f/help-an-18yearold-save-for-a-home?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6907,https://www.gofundme.com//f/empower-clean-energy-with-spacewhale-tech?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6908,https://www.gofundme.com//f/support-restoring-rainbows-sfs-mission?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6909,https://www.gofundme.com//f/help-me-and-my-cousin-get-a-boat?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6910,https://www.gofundme.com//f/3fwamscy0o?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6911,https://www.gofundme.com//f/feed-and-shelter-a-struggling-father?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6912,https://www.gofundme.com//f/e669ez-support-our-family-in-a-time-of-crisis?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6913,https://www.gofundme.com//f/defend-tara-stop-mvp?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6914,https://www.gofundme.com//f/1000-trees-with-roots-of-tomorrow?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6915,https://www.gofundme.com//f/mark-environment?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6916,https://www.gofundme.com//f/sanar-esta-playa-ya-que-la-humanidad-le-ha-echo-mucho-dano?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6917,https://www.gofundme.com//f/j27uu-struggling-mother-of-two?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6918,https://www.gofundme.com//f/1000-trees-with-roots-of-tomorrrow?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6919,https://www.gofundme.com//f/support-alicia-lis-fight-against-food-waste?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6920,https://www.gofundme.com//f/support-housing-and-insurance-for-recovery?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6921,https://www.gofundme.com//f/to-help-a-turtle-get-a-bigger-home?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6922,https://www.gofundme.com//f/urgent-help-for-a-66-year-olds-health-and-housing-needs?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6923,https://www.gofundme.com//f/help-javon-with-food-and-monthly-bills?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6924,https://www.gofundme.com//f/4fqbuz-urgent-help-for-a-homeless-friend-in-need?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6925,https://www.gofundme.com//f/help-mallory-rebuild-after-devastating-fire?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6926,https://www.gofundme.com//f/combat-climate-change-fund-tree-planting-and-education?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6927,https://www.gofundme.com//f/3fvcgq28so?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6928,https://www.gofundme.com//f/support-an-electric-bike-for-city-exploration?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6929,https://www.gofundme.com//f/help-us-grow-a-healthier-future-for-children?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6930,https://www.gofundme.com//f/help-document-utahs-alpine-wildlife?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6931,https://www.gofundme.com//f/help-us-keep-philadelphia-fresh-and-clean?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6932,https://www.gofundme.com//f/help-us-promote-sober-living-and-wellness?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6933,https://www.gofundme.com//f/support-bruce-lee-and-owner-after-tragedy?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6934,https://www.gofundme.com//f/donate-for-hefty-renew-recycling-effort?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6935,https://www.gofundme.com//f/3fuzns6zu0?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6936,https://www.gofundme.com//f/bring-solar-shields-to-every-home-and-car?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6937,https://www.gofundme.com//f/omnigardens?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6938,https://www.gofundme.com//f/donate-to-provide-meals-for-a-struggling-family?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6939,https://www.gofundme.com//f/clean-public-lands-foundation?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6940,https://www.gofundme.com//f/help-anthony-keep-our-oceans-clean?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6941,https://www.gofundme.com//f/donate-to-help-angie-overcome-mold-exposure?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6942,https://www.gofundme.com//f/help-create-onieromia-a-haven-for-wellness?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6943,https://www.gofundme.com//f/qu286-house-fire-victim?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6944,https://www.gofundme.com//f/donate-to-ramonas-vision-for-a-cleaner-planet?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6945,https://www.gofundme.com//f/help-a-kind-man-rebuild-his-life?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6946,https://www.gofundme.com//f/fund-seth-rays-soulful-music-journey?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6947,https://www.gofundme.com//f/clean-up-the-joshua-tree-park-and-surrounding-towns?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6948,https://www.gofundme.com//f/help-devin-help-the-homelessness?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6949,https://www.gofundme.com//f/j2zhz-flood-in-bangladesh?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6950,https://www.gofundme.com//f/3ftrr69x60?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6951,https://www.gofundme.com//f/4pgnfv-testing?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6952,https://www.gofundme.com//f/help-joseph-raise-awareness-on-homelessness?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6953,https://www.gofundme.com//f/support-litter-crew-pro-for-a-cleaner-california?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6954,https://www.gofundme.com//f/tu-donacion-hara-que-podamos-seguir-contribuyendo-al-ambient?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6955,https://www.gofundme.com//f/help-nicholas-schwartz-empower-the-vulnerable?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6956,https://www.gofundme.com//f/stop-warehouse-blight-in-palm-springs?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6957,https://www.gofundme.com//f/g6tzm3-helping-hand?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6958,https://www.gofundme.com//f/bloweco-helping-the-enivorment-one-blow-at-a-time?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6959,https://www.gofundme.com//f/3ft0fpnau0?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6960,https://www.gofundme.com//f/not-much-of-a-good-welcome-to-florida?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6961,https://www.gofundme.com//f/help-distribute-period-cups-for-sustainable-health?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6962,https://www.gofundme.com//f/3fsv9zmd7c?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6963,https://www.gofundme.com//f/unw9pr-support-our-move-to-a-safe-home?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6964,https://www.gofundme.com//f/green-ghana-planting-hope-one-tree-at-a-time?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6965,https://www.gofundme.com//f/your-support-can-change-our-lives?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6966,https://www.gofundme.com//f/zaroor-aapko-kis-tarah-ki-madad-chahiye-kya-aapko-kisi-log?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6967,https://www.gofundme.com//f/help-sandra-and-her-husband-secure-an-rv-for-a-fresh-start?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6968,https://www.gofundme.com//f/join-chloe-in-protecting-marine-life?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6969,https://www.gofundme.com//f/community-support-for-needy-families?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6970,https://www.gofundme.com//f/support-ms-shellys-need-for-a-safe-stove?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6971,https://www.gofundme.com//f/help-jessie-preserve-a-historic-tobacco-barn?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6972,https://www.gofundme.com//f/clean-oklahomas-waterways-join-us?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6973,https://www.gofundme.com//f/join-my-quest-to-discover-the-world?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6974,https://www.gofundme.com//f/help-indigenous-leaders-attend-terra-madre-2024?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6975,https://www.gofundme.com//f/help-bangladesh-community-in-need?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6976,https://www.gofundme.com//f/empower-the-europa-project-to-provide-us-power-from-water?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6977,https://www.gofundme.com//f/support-solar-and-wind-power-for-clean-views?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6978,https://www.gofundme.com//f/jsbp4q-urgent-support-for-homeless-family-in-need?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6979,https://www.gofundme.com//f/help-us-launch-nationwide-recycling-services?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6980,https://www.gofundme.com//f/conservation-volunteer-work-in-south-africa?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6981,https://www.gofundme.com//f/help-mya-find-a-safe-home-for-her-daughters?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6982,https://www.gofundme.com//f/3frxdqtc20?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6983,https://www.gofundme.com//f/donate-to-restore-omaris-family-home?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6984,https://www.gofundme.com//f/aid-robins-escape-from-moldy-apartment?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6985,https://www.gofundme.com//f/help-us-clean-mount-everest-a-mission-to-restore-our-world?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6986,https://www.gofundme.com//f/urgent-appeal-support-feni-bangladesh-flood-relief-efforts?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6987,https://www.gofundme.com//f/waking-ppl-up-to-the-tragedy-of-climate-change?qid=a4cc7dae0f9808ca4f27d946ab9c6e59,environment-fundraiser
6988,https://www.gofundme.com//f/return-mt-bachelor-to-local-ownership?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6989,https://www.gofundme.com//f/help-rebuild-steamers-the-heart-of-our-community?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6990,https://www.gofundme.com//f/help-the-pack-wgis-create-las-comedy-hub?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6991,https://www.gofundme.com//f/help-us-keep-glow-city-candles-running?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6992,https://www.gofundme.com//f/save-spring-lane-cinemas?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6993,https://www.gofundme.com//f/support-7-grain-army-save-our-wellness-bakery?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6994,https://www.gofundme.com//f/support-moe-vegans-final-steps-to-opening-our-doors?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6995,https://www.gofundme.com//f/help-break-your-fast-stay-afloat?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6996,https://www.gofundme.com//f/help-bartavelle-pay-staff-and-local-vendors?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6997,https://www.gofundme.com//f/support-the-journey-of-sharing-a-story?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6998,https://www.gofundme.com//f/help-mario-from-bella-roma?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
6999,https://www.gofundme.com//f/jim-and-pattys-coffee?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7000,https://www.gofundme.com//f/help-la-huasteca-move-into-their-new-location?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7001,https://www.gofundme.com//f/rebuild-after-devastating-fraud-incident?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7002,https://www.gofundme.com//f/lets-keep-el-sereno-greengrocer-thriving?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7003,https://www.gofundme.com//f/keep-nevada-city-video-alive-support-debbie?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7004,https://www.gofundme.com//f/save-palm-harbor-house-of-beer?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7005,https://www.gofundme.com//f/help-with-immediate-needs-to-reopen-bills-luncheonette?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7006,https://www.gofundme.com//f/help-rebuild-the-herb-lyceum-carriage-house?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7007,https://www.gofundme.com//f/help-ronald-records-move-locations?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7008,https://www.gofundme.com//f/help-kari-fotis-secure-hrdcs-future?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7009,https://www.gofundme.com//f/support-robis-purchase-of-soup-kitchen?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7010,https://www.gofundme.com//f/support-latea-keep-latino-arts-alive?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7011,https://www.gofundme.com//f/help-jordans-corner-new-location-inclusive-play-for-all?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7012,https://www.gofundme.com//f/support-our-growing-community-gaming-hub?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7013,https://www.gofundme.com//f/support-north-texas-smoke-after-devastating-fire?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7014,https://www.gofundme.com//f/help-save-chilling-entertainments-future?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7015,https://www.gofundme.com//f/help-roll-for-pragmatics-expand-and-grow?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7016,https://www.gofundme.com//f/help-restore-the-heart-of-cowboys-and-angels?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7017,https://www.gofundme.com//f/support-john-tweedys-metal-shop-recovery?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7018,https://www.gofundme.com//f/rebuild-cathys-house-of-chickens?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7019,https://www.gofundme.com//f/third-times-the-charm-last-chance-to-act?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7020,https://www.gofundme.com//f/rebuild-our-business-after-second-robbery?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7021,https://www.gofundme.com//f/help-gathered-rebuild-their-cake-kitchen?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7022,https://www.gofundme.com//f/support-mike-and-dianna-after-restaurant-fire?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7023,https://www.gofundme.com//f/support-winter-haven-bands-trailer-wrap?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7024,https://www.gofundme.com//f/help-restore-blue-highway-games-security?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7025,https://www.gofundme.com//f/beloved-chef-losing-everything-help-keep-restaurant-open?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7026,https://www.gofundme.com//f/support-elijah-milans-music-dream?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7027,https://www.gofundme.com//f/save-coco-noir-support-oaklands-wine-culture?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7028,https://www.gofundme.com//f/support-route-44-tire-auto-centers-relocation?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7029,https://www.gofundme.com//f/help-rebuild-jj-automotive-after-fire?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7030,https://www.gofundme.com//f/the-rose-theatre-needs-you?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7031,https://www.gofundme.com//f/save-ark-lodge-cinemas-from-eviction?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7032,https://www.gofundme.com//f/nbt-fundraiser?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7033,https://www.gofundme.com//f/support-74-candy-store-after-airport-fire?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7034,https://www.gofundme.com//f/keep-beloved-cafe-alive-with-jennifer-and-ana?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7035,https://www.gofundme.com//f/raise-iron-horse-from-the-ashes?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7036,https://www.gofundme.com//f/help-a-caregiver-share-lifechanging-books?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7037,https://www.gofundme.com//f/help-josh-botasan-rebuild-bp-landscaping?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7038,https://www.gofundme.com//f/help-jen-overcome-debt-and-health-challenges?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7039,https://www.gofundme.com//f/bring-good-vibrations-to-life-with-vincent?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7040,https://www.gofundme.com//f/veras-unforeseen-medical-emergency-surgery-oversees?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7041,https://www.gofundme.com//f/join-me-in-creating-the-new-foldspace-origami-studio?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7042,https://www.gofundme.com//f/join-impact24-in-supporting-st-judes?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7043,https://www.gofundme.com//f/help-chris-revolutionize-air-sealing-solutions?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7044,https://www.gofundme.com//f/rooftop-fire?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7045,https://www.gofundme.com//f/empower-gamma-gammas-community-impact?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7046,https://www.gofundme.com//f/help-froggy-forts-save-frog-populations?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7047,https://www.gofundme.com//f/save-slightly-furry-fund-sewer-repair-costs?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
7048,https://www.gofundme.com//f/support-ravens-vision-sustainable-farm-in-pr?qid=ffd43910621ca01bd1ea3564ccf1d1f9,business-fundraiser
