image_url,gender,age,smile,emotion,beauty
https://images.gofundme.com/yxMXgCecLQNw4X1yI5FLZQKg_JU=/720x405/https://d2g8igdw686xgo.cloudfront.net/82837125_1726599799158448_r.jpeg,Male,56,0.663,"{'anger': 0.167, 'disgust': 76.836, 'fear': 0.167, 'happiness': 16.432, 'neutral': 4.744, 'sadness': 1.125, 'surprise': 0.53}","{'female_score': 43.758, 'male_score': 43.549}"
https://images.gofundme.com/1CLxDlRdQXapZ4EbwQIoGwPnFE0=/720x405/https://d2g8igdw686xgo.cloudfront.net/82875065_1726752066266798_r.png,Female,40,31.711,"{'anger': 0.153, 'disgust': 0.034, 'fear': 0.034, 'happiness': 0.482, 'neutral': 98.457, 'sadness': 0.631, 'surprise': 0.208}","{'female_score': 72.401, 'male_score': 67.549}"
https://images.gofundme.com/Lc-hMkmSYxUyYDW6weJpjlDLelg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82043635_1723453887747288_r.jpeg,Female,21,99.996,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 43.054, 'male_score': 37.717}"
https://images.gofundme.com/tg26uvkYqOKNyo4Rjv3yZffTmS8=/720x405/https://d2g8igdw686xgo.cloudfront.net/81023309_1719416323580265_r.jpeg,Female,24,100.0,"{'anger': 0.007, 'disgust': 0.047, 'fear': 0.278, 'happiness': 99.613, 'neutral': 0.007, 'sadness': 0.007, 'surprise': 0.04}","{'female_score': 60.792, 'male_score': 56.799}"
https://images.gofundme.com/TTyWEMmoTRDdA3R8l01wMxAm7gE=/720x405/https://d2g8igdw686xgo.cloudfront.net/82208871_1724101022389913_r.jpeg,Female,39,100.0,"{'anger': 0.001, 'disgust': 0.018, 'fear': 0.001, 'happiness': 99.975, 'neutral': 0.001, 'sadness': 0.005, 'surprise': 0.001}","{'female_score': 66.139, 'male_score': 61.306}"
https://images.gofundme.com/Cao3PK9KtiL62DHXoClJ0rrV5Tg=/720x405/https://d2g8igdw686xgo.cloudfront.net/81051877_1719526498971818_r.jpeg,Female,28,23.067,"{'anger': 1.029, 'disgust': 0.324, 'fear': 4.274, 'happiness': 1.946, 'neutral': 9.503, 'sadness': 82.818, 'surprise': 0.105}","{'female_score': 43.475, 'male_score': 44.304}"
https://images.gofundme.com/x1nOtTO52kVe-R3Mzm543yNgG8k=/720x405/https://d2g8igdw686xgo.cloudfront.net/82428647_1724955051278988_r.jpeg,Male,64,99.466,"{'anger': 0.01, 'disgust': 0.002, 'fear': 0.004, 'happiness': 98.859, 'neutral': 1.122, 'sadness': 0.002, 'surprise': 0.002}","{'female_score': 43.892, 'male_score': 35.355}"
https://images.gofundme.com/dKQMc8L__-_ab6-TWU-TOLBhFNg=/720x405/https://d2g8igdw686xgo.cloudfront.net/81904117_1722892537814034_r.jpeg,Male,20,0.179,"{'anger': 0.0, 'disgust': 0.008, 'fear': 0.0, 'happiness': 0.0, 'neutral': 99.983, 'sadness': 0.0, 'surprise': 0.009}","{'female_score': 74.716, 'male_score': 77.358}"
https://images.gofundme.com/NT6d7X5wIVFS1FaYBjPrzkQmNZM=/720x405/https://d2g8igdw686xgo.cloudfront.net/81571913_1721584777757410_r.jpeg,Male,20,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 82.262, 'male_score': 75.947}"
https://images.gofundme.com/kxR_pAZNMrAU2tYGw479HPyDNk4=/720x405/https://d2g8igdw686xgo.cloudfront.net/82870541_1726722405479747_r.jpeg,Male,23,6.041,"{'anger': 0.146, 'disgust': 0.591, 'fear': 0.442, 'happiness': 3.686, 'neutral': 88.199, 'sadness': 6.859, 'surprise': 0.076}","{'female_score': 45.113, 'male_score': 51.085}"
https://images.gofundme.com/NEZNBiXxwjlavJv5-4YNDg3pSCc=/720x405/https://d2g8igdw686xgo.cloudfront.net/82661645_172589513035739_r.jpeg,Female,26,0.151,"{'anger': 0.002, 'disgust': 0.002, 'fear': 0.002, 'happiness': 1.907, 'neutral': 97.98, 'sadness': 0.006, 'surprise': 0.101}","{'female_score': 69.94, 'male_score': 68.273}"
https://images.gofundme.com/aa_JuVmRdxQFQwl6kirEC9dQOFM=/720x405/https://d2g8igdw686xgo.cloudfront.net/82697195_1726000785665914_r.jpeg,Female,56,42.193,"{'anger': 0.004, 'disgust': 0.23, 'fear': 0.004, 'happiness': 99.059, 'neutral': 0.19, 'sadness': 0.51, 'surprise': 0.004}","{'female_score': 52.227, 'male_score': 52.248}"
https://images.gofundme.com/S7Q3AqgE3mImJMR5ADgvu0SyulU=/720x405/https://d2g8igdw686xgo.cloudfront.net/81327967_1720638574184315_r.jpeg,Female,32,99.963,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.001, 'happiness': 99.949, 'neutral': 0.039, 'sadness': 0.007, 'surprise': 0.001}","{'female_score': 51.301, 'male_score': 49.109}"
https://images.gofundme.com/LONhr6gWEIkQCE_-MFV4q454Fss=/720x405/https://d2g8igdw686xgo.cloudfront.net/81143849_1719893894655470_r.jpg,Male,30,7.176,"{'anger': 0.002, 'disgust': 0.045, 'fear': 0.007, 'happiness': 0.171, 'neutral': 99.685, 'sadness': 0.007, 'surprise': 0.084}","{'female_score': 54.93, 'male_score': 56.961}"
https://images.gofundme.com/x93YmhhdpeemJsZrXkeZzdKcFM8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82839757_1726762317838672_r.png,Female,29,96.232,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.001, 'happiness': 2.7, 'neutral': 97.279, 'sadness': 0.016, 'surprise': 0.001}","{'female_score': 75.048, 'male_score': 75.823}"
https://images.gofundme.com/Ym8lICe4vNZk7e09l9lnfT0miJg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82721701_1726096878119129_r.jpeg,Female,21,100.0,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.001, 'happiness': 99.974, 'neutral': 0.022, 'sadness': 0.001, 'surprise': 0.001}","{'female_score': 54.319, 'male_score': 48.098}"
https://images.gofundme.com/Hoy-V72nKeTwHCvbs8dw1TBg9s8=/720x405/https://d2g8igdw686xgo.cloudfront.net/81266269_1720404847577438_r.jpeg,Female,30,29.069,"{'anger': 0.024, 'disgust': 0.001, 'fear': 0.007, 'happiness': 0.007, 'neutral': 99.872, 'sadness': 0.088, 'surprise': 0.001}","{'female_score': 72.2, 'male_score': 70.349}"
https://images.gofundme.com/kJRJAcPnvz-OUjcwiMOF1Gy9oTY=/720x405/https://d2g8igdw686xgo.cloudfront.net/82221675_1724156055160937_r.jpeg,Male,22,0.012,"{'anger': 2.406, 'disgust': 0.053, 'fear': 0.023, 'happiness': 0.052, 'neutral': 97.327, 'sadness': 0.117, 'surprise': 0.023}","{'female_score': 71.797, 'male_score': 70.03}"
https://images.gofundme.com/xi01AJgNMzxMNrcT9HTN-sHC3cg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82669069_172685169533530_r.jpeg,Male,34,88.93,"{'anger': 0.069, 'disgust': 23.903, 'fear': 0.069, 'happiness': 35.42, 'neutral': 38.679, 'sadness': 1.164, 'surprise': 0.697}","{'female_score': 60.395, 'male_score': 60.577}"
https://images.gofundme.com/4HgwTTJHo0oCrPLNjZaZq6A3i0w=/720x405/https://d2g8igdw686xgo.cloudfront.net/82117001_1723731618822037_r.jpeg,Male,28,96.43,"{'anger': 0.002, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.996, 'neutral': 0.001, 'sadness': 0.001, 'surprise': 0.0}","{'female_score': 53.788, 'male_score': 54.02}"
https://images.gofundme.com/Js3j3QjqhiMVqkJsuSJsXooVrVI=/720x405/https://d2g8igdw686xgo.cloudfront.net/81445563_1721088880955733_r.jpeg,Male,29,9.885,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.018, 'happiness': 99.975, 'neutral': 0.005, 'sadness': 0.001, 'surprise': 0.0}","{'female_score': 52.674, 'male_score': 50.249}"
https://images.gofundme.com/a6Xw0pvt4cjWPYbXDfJU7EkDK-c=/720x405/https://d2g8igdw686xgo.cloudfront.net/82477689_172513866366024_r.jpeg,Male,28,98.485,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.001, 'happiness': 99.932, 'neutral': 0.007, 'sadness': 0.056, 'surprise': 0.003}","{'female_score': 49.033, 'male_score': 49.56}"
https://images.gofundme.com/Jb5a5Kkkum8aan8s2ODkEC-GeEU=/720x405/https://d2g8igdw686xgo.cloudfront.net/82900049_1726848777998516_r.jpeg,Female,23,99.996,"{'anger': 0.001, 'disgust': 0.12, 'fear': 0.014, 'happiness': 99.845, 'neutral': 0.009, 'sadness': 0.011, 'surprise': 0.001}","{'female_score': 45.954, 'male_score': 40.556}"
https://images.gofundme.com/AwlRAMrW3SLjS8NNXfa-N6aAO9o=/720x405/https://d2g8igdw686xgo.cloudfront.net/82800711_172645195858803_r.jpeg,Female,38,52.234,"{'anger': 0.504, 'disgust': 0.153, 'fear': 0.095, 'happiness': 96.2, 'neutral': 0.259, 'sadness': 2.693, 'surprise': 0.095}","{'female_score': 61.599, 'male_score': 59.797}"
https://images.gofundme.com/fBsAQHFhHkNTE0odQkhNsvWGCw8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82813433_1726511269683955_r.png,Female,63,100.0,"{'anger': 0.002, 'disgust': 0.423, 'fear': 0.006, 'happiness': 99.507, 'neutral': 0.058, 'sadness': 0.002, 'surprise': 0.002}","{'female_score': 62.401, 'male_score': 55.767}"
https://images.gofundme.com/T0s5A2MB3QWZK13LXC90cgUvrG8=/720x405/https://d2g8igdw686xgo.cloudfront.net/81768507_1722355767813550_r.jpeg,Female,44,56.04,"{'anger': 1.916, 'disgust': 98.054, 'fear': 0.004, 'happiness': 0.016, 'neutral': 0.002, 'sadness': 0.006, 'surprise': 0.002}","{'female_score': 34.808, 'male_score': 28.217}"
https://images.gofundme.com/hGHlZMQ5vnyubv1l9h-g3fbcwRU=/720x405/https://d2g8igdw686xgo.cloudfront.net/81925205_1723328761191751_r.jpeg,Male,23,5.204,"{'anger': 5.372, 'disgust': 0.086, 'fear': 0.708, 'happiness': 0.622, 'neutral': 92.8, 'sadness': 0.122, 'surprise': 0.288}","{'female_score': 53.213, 'male_score': 52.3}"
https://images.gofundme.com/v9WJfyJSddbaJl37qKdhAj2c2Ns=/720x405/https://d2g8igdw686xgo.cloudfront.net/82521201_1725314344664080_r.jpeg,Male,48,99.433,"{'anger': 0.051, 'disgust': 0.013, 'fear': 0.006, 'happiness': 99.433, 'neutral': 0.006, 'sadness': 0.006, 'surprise': 0.486}","{'female_score': 64.309, 'male_score': 58.902}"
https://images.gofundme.com/-o-3tl9G6cez21EQifyF8Hg-4ag=/720x405/https://d2g8igdw686xgo.cloudfront.net/82836837_1726610308438766_r.jpg,Female,23,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 36.748, 'male_score': 36.878}"
https://images.gofundme.com/mkmUdWXm9NlVFJa3X94bpA1NuUc=/720x405/https://d2g8igdw686xgo.cloudfront.net/82754989_1726246233433894_r.jpeg,Female,23,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.997, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 72.294, 'male_score': 69.441}"
https://images.gofundme.com/PlVsKi57BjJC1FfPPN_fldgNXFI=/720x405/https://d2g8igdw686xgo.cloudfront.net/81135319_171986950136922_r.jpeg,Male,47,98.349,"{'anger': 0.012, 'disgust': 0.174, 'fear': 0.01, 'happiness': 99.172, 'neutral': 0.609, 'sadness': 0.01, 'surprise': 0.012}","{'female_score': 42.779, 'male_score': 39.706}"
https://images.gofundme.com/dONmwmVuLkxYaXcHmFf8o-yweFE=/720x405/https://d2g8igdw686xgo.cloudfront.net/82409897_1724871880807260_r.jpeg,Male,26,99.99,"{'anger': 0.001, 'disgust': 0.002, 'fear': 0.0, 'happiness': 99.864, 'neutral': 0.132, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 65.278, 'male_score': 57.487}"
https://images.gofundme.com/esqrLbvsWq85UtremliRAWNaVhc=/720x405/https://d2g8igdw686xgo.cloudfront.net/82862455_1726692124215436_r.jpeg,Male,43,1.164,"{'anger': 0.152, 'disgust': 6.474, 'fear': 0.961, 'happiness': 18.788, 'neutral': 5.27, 'sadness': 65.572, 'surprise': 2.782}","{'female_score': 61.875, 'male_score': 61.135}"
https://images.gofundme.com/D8Vf9YMSrQf1DNMr7JaSxnc9TsE=/720x405/https://d2g8igdw686xgo.cloudfront.net/82700097_17260093296152_r.jpeg,Female,44,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 100.0, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 44.592, 'male_score': 43.227}"
https://images.gofundme.com/pK9SdgZLNlfENgpmhKe95phWInQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/82671481_1725906431707379_r.jpeg,Female,39,100.0,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.012, 'happiness': 99.946, 'neutral': 0.005, 'sadness': 0.034, 'surprise': 0.002}","{'female_score': 57.523, 'male_score': 60.818}"
https://images.gofundme.com/q-K3mpEqmh84Q-0xRzdEa7btjyA=/720x405/https://d2g8igdw686xgo.cloudfront.net/81193845_1723133106358845_r.jpeg,Male,27,0.126,"{'anger': 0.018, 'disgust': 0.004, 'fear': 0.012, 'happiness': 31.295, 'neutral': 68.654, 'sadness': 0.004, 'surprise': 0.013}","{'female_score': 53.196, 'male_score': 53.927}"
https://images.gofundme.com/Kptr624X5QtRfO_ieWrKlwZQfH4=/720x405/https://d2g8igdw686xgo.cloudfront.net/81567259_1721566775577912_r.jpeg,Male,30,99.999,"{'anger': 0.02, 'disgust': 0.885, 'fear': 0.009, 'happiness': 97.459, 'neutral': 0.064, 'sadness': 0.055, 'surprise': 1.508}","{'female_score': 65.552, 'male_score': 67.809}"
https://images.gofundme.com/xk4ZFonGFXDXDvRNbUZd48xZk4E=/720x405/https://d2g8igdw686xgo.cloudfront.net/82515383_1725296383411498_r.jpeg,Female,20,0.103,"{'anger': 0.003, 'disgust': 0.003, 'fear': 0.004, 'happiness': 6.512, 'neutral': 93.298, 'sadness': 0.177, 'surprise': 0.004}","{'female_score': 69.034, 'male_score': 71.524}"
https://images.gofundme.com/ot16_cPQmZF1NphUVBdwUtoVCjQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/81673195_1721948154134852_r.jpeg,Male,52,94.785,"{'anger': 0.098, 'disgust': 0.513, 'fear': 0.098, 'happiness': 85.465, 'neutral': 3.366, 'sadness': 10.361, 'surprise': 0.098}","{'female_score': 57.643, 'male_score': 57.945}"
https://images.gofundme.com/uq9QtL4C1S9jhC449Ra8q1DqeBI=/720x405/https://d2g8igdw686xgo.cloudfront.net/82303261_1724449740860401_r.jpeg,Female,36,100.0,"{'anger': 0.013, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.986, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 53.13, 'male_score': 47.817}"
https://images.gofundme.com/9lNcZjinmlpk4Un6u6aCogeVh0s=/720x405/https://d2g8igdw686xgo.cloudfront.net/82789511_1726452674634388_r.png,Male,50,99.839,"{'anger': 0.006, 'disgust': 0.001, 'fear': 0.001, 'happiness': 98.928, 'neutral': 0.82, 'sadness': 0.242, 'surprise': 0.001}","{'female_score': 62.885, 'male_score': 58.381}"
https://images.gofundme.com/ltYA4pArqdAkKqSIuRI8WkATCvg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82757885_1726425350550584_r.jpeg,Female,41,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.001}","{'female_score': 48.433, 'male_score': 46.49}"
https://images.gofundme.com/Yq7FcS1ICQb66YRaeAhfMggcx8E=/720x405/https://d2g8igdw686xgo.cloudfront.net/82302519_1724447157492228_r.jpeg,Female,51,100.0,"{'anger': 0.002, 'disgust': 0.002, 'fear': 0.009, 'happiness': 96.949, 'neutral': 0.011, 'sadness': 3.027, 'surprise': 0.002}","{'female_score': 59.273, 'male_score': 58.419}"
https://images.gofundme.com/fWpML99ZE6Szqtr5QnL40Bh85NE=/720x405/https://d2g8igdw686xgo.cloudfront.net/81847671_1723589696940393_r.jpeg,Male,30,27.898,"{'anger': 0.004, 'disgust': 3.942, 'fear': 0.004, 'happiness': 92.356, 'neutral': 3.682, 'sadness': 0.009, 'surprise': 0.004}","{'female_score': 55.76, 'male_score': 53.68}"
https://images.gofundme.com/vaklnCPh_270QBp9NQEhSPDXEvE=/720x405/https://d2g8igdw686xgo.cloudfront.net/81798127_1722557221698552_r.png,Male,37,73.615,"{'anger': 25.141, 'disgust': 0.253, 'fear': 0.253, 'happiness': 35.679, 'neutral': 38.167, 'sadness': 0.253, 'surprise': 0.253}","{'female_score': 40.677, 'male_score': 36.069}"
https://images.gofundme.com/UbfFHUtDSjUtkGRcG_ZuDtm1J3k=/720x405/https://d2g8igdw686xgo.cloudfront.net/82793375_1726427306663096_r.jpeg,Female,37,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.001, 'happiness': 99.999, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 42.741, 'male_score': 40.172}"
https://images.gofundme.com/VgfhcWbUgXrToIgy64r0YRw-XnY=/720x405/https://d2g8igdw686xgo.cloudfront.net/82002263_1723256661687991_r.jpeg,Male,65,100.0,"{'anger': 0.0, 'disgust': 0.001, 'fear': 0.0, 'happiness': 99.998, 'neutral': 0.0, 'sadness': 0.001, 'surprise': 0.0}","{'female_score': 32.413, 'male_score': 22.843}"
https://images.gofundme.com/YOdRffDaHQfBwgCzrzYE2ypm930=/720x405/https://d2g8igdw686xgo.cloudfront.net/82789825_1726414409556895_r.jpeg,Female,22,62.208,"{'anger': 0.015, 'disgust': 0.015, 'fear': 0.033, 'happiness': 65.315, 'neutral': 32.039, 'sadness': 0.015, 'surprise': 2.567}","{'female_score': 49.473, 'male_score': 43.198}"
https://images.gofundme.com/-oTgELjffMncdM-PT0cZZPzOr1I=/720x405/https://d2g8igdw686xgo.cloudfront.net/82361497_1724698336910711_r.jpeg,Male,43,56.473,"{'anger': 0.008, 'disgust': 0.015, 'fear': 0.23, 'happiness': 0.242, 'neutral': 99.46, 'sadness': 0.036, 'surprise': 0.01}","{'female_score': 60.556, 'male_score': 60.328}"
https://images.gofundme.com/3PG8hTui3CF3z6Kf4a2uQR9Nt8c=/720x405/https://d2g8igdw686xgo.cloudfront.net/81484843_1721234450572805_r.jpeg,Female,25,100.0,"{'anger': 0.004, 'disgust': 0.24, 'fear': 0.004, 'happiness': 86.743, 'neutral': 13.0, 'sadness': 0.004, 'surprise': 0.005}","{'female_score': 49.429, 'male_score': 46.033}"
https://images.gofundme.com/kCRcPJL0Zx0Eh0tEK8zW88nwqpo=/720x405/https://d2g8igdw686xgo.cloudfront.net/82691113_1726688846887021_r.png,Female,31,96.382,"{'anger': 0.008, 'disgust': 0.187, 'fear': 0.008, 'happiness': 98.959, 'neutral': 0.735, 'sadness': 0.092, 'surprise': 0.011}","{'female_score': 66.618, 'male_score': 65.258}"
https://images.gofundme.com/xqtHjH2-yRUdiMl3Iv_VSZymi0o=/720x405/https://d2g8igdw686xgo.cloudfront.net/82551493_1725418818665106_r.jpeg,Female,22,100.0,"{'anger': 0.009, 'disgust': 0.009, 'fear': 0.142, 'happiness': 95.184, 'neutral': 1.649, 'sadness': 2.997, 'surprise': 0.009}","{'female_score': 36.771, 'male_score': 34.208}"
https://images.gofundme.com/B9pWWoLyowlxF8-aB6kBDQDbDHw=/720x405/https://d2g8igdw686xgo.cloudfront.net/82770183_1726317311466204_r.jpeg,Female,54,99.999,"{'anger': 11.744, 'disgust': 1.527, 'fear': 0.249, 'happiness': 85.932, 'neutral': 0.069, 'sadness': 0.411, 'surprise': 0.069}","{'female_score': 51.577, 'male_score': 44.609}"
https://images.gofundme.com/2jFxIFnC3o07sB6nmLmMPLDyRH0=/720x405/https://d2g8igdw686xgo.cloudfront.net/82905723_1726865988731567_r.jpeg,Male,34,100.0,"{'anger': 0.001, 'disgust': 0.001, 'fear': 0.005, 'happiness': 95.829, 'neutral': 4.136, 'sadness': 0.001, 'surprise': 0.027}","{'female_score': 69.598, 'male_score': 68.184}"
https://images.gofundme.com/5M4D-cxG6gb3xa65foDRLZxWI8E=/720x405/https://d2g8igdw686xgo.cloudfront.net/82682925_17260041919104_r.jpeg,Male,52,1.849,"{'anger': 0.243, 'disgust': 4.623, 'fear': 0.243, 'happiness': 29.19, 'neutral': 3.737, 'sadness': 12.683, 'surprise': 49.28}","{'female_score': 38.001, 'male_score': 27.114}"
https://images.gofundme.com/1sYpG6JN1MsjHK8EEtVvIfuenRg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82827321_1726565125577609_r.jpeg,Female,19,6.839,"{'anger': 30.025, 'disgust': 0.066, 'fear': 0.066, 'happiness': 27.978, 'neutral': 38.118, 'sadness': 0.066, 'surprise': 3.681}","{'female_score': 65.299, 'male_score': 61.562}"
https://images.gofundme.com/fZluqMc0bFHx-VRsfhB45vFBTJk=/720x405/https://d2g8igdw686xgo.cloudfront.net/82654087_1725830629161665_r.png,Female,36,100.0,"{'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happiness': 99.986, 'neutral': 0.0, 'sadness': 0.013, 'surprise': 0.0}","{'female_score': 42.037, 'male_score': 35.361}"
https://images.gofundme.com/xHn2qzAO2Gcam7skWApjxxjRrMM=/720x405/https://d2g8igdw686xgo.cloudfront.net/82127175_1723759329920052_r.jpeg,Male,38,0.471,"{'anger': 40.543, 'disgust': 0.279, 'fear': 0.152, 'happiness': 1.447, 'neutral': 10.717, 'sadness': 20.926, 'surprise': 25.935}","{'female_score': 66.548, 'male_score': 68.343}"
https://images.gofundme.com/V4vCa1jPZkNqOrhpqZmN-bELn7Y=/720x405/https://d2g8igdw686xgo.cloudfront.net/81796441_1722856311532191_r.jpeg,Female,29,88.381,"{'anger': 95.581, 'disgust': 0.016, 'fear': 0.016, 'happiness': 1.164, 'neutral': 1.809, 'sadness': 0.016, 'surprise': 1.398}","{'female_score': 61.721, 'male_score': 60.833}"
https://images.gofundme.com/-gOkZXZYpbo5AAKj45ftjdMFV_I=/720x405/https://d2g8igdw686xgo.cloudfront.net/82856993_1726678506423812_r.jpeg,Male,63,0.835,"{'anger': 21.359, 'disgust': 1.784, 'fear': 0.113, 'happiness': 0.113, 'neutral': 68.93, 'sadness': 3.045, 'surprise': 4.658}","{'female_score': 47.613, 'male_score': 47.17}"
https://images.gofundme.com/VQI0GaDxlnXNR2c8dCdurTYnAWA=/720x405/https://d2g8igdw686xgo.cloudfront.net/82881049_1726769232988841_r.jpeg,Male,48,100.0,"{'anger': 0.032, 'disgust': 1.282, 'fear': 0.0, 'happiness': 98.685, 'neutral': 0.0, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 42.71, 'male_score': 40.117}"
https://images.gofundme.com/u5-RdEoiZaFg1DVPNBDEY-kAfiU=/720x405/https://d2g8igdw686xgo.cloudfront.net/82817051_172652687244281_r.png,Female,15,99.229,"{'anger': 0.014, 'disgust': 10.812, 'fear': 0.014, 'happiness': 87.956, 'neutral': 0.915, 'sadness': 0.275, 'surprise': 0.014}","{'female_score': 71.081, 'male_score': 68.603}"
https://images.gofundme.com/rsPPIVimZxtASYiH3pvbqv9LpAo=/720x405/https://d2g8igdw686xgo.cloudfront.net/82335717_1724600441386070_r.jpeg,Female,65,100.0,"{'anger': 0.081, 'disgust': 0.006, 'fear': 0.001, 'happiness': 99.906, 'neutral': 0.005, 'sadness': 0.001, 'surprise': 0.001}","{'female_score': 48.376, 'male_score': 38.318}"
https://images.gofundme.com/NqaGK2pSD-B2CJZpoD0hdZh8Lvg=/720x405/https://d2g8igdw686xgo.cloudfront.net/82679771_1725929927419690_r.jpeg,Male,22,60.324,"{'anger': 0.018, 'disgust': 0.283, 'fear': 0.016, 'happiness': 38.735, 'neutral': 60.4, 'sadness': 0.016, 'surprise': 0.532}","{'female_score': 55.676, 'male_score': 53.758}"
https://images.gofundme.com/eFXJa1CJD1KQGVKYsbyh1e3PAvw=/720x405/https://d2g8igdw686xgo.cloudfront.net/82682599_1725939972824179_r.png,Female,36,98.576,"{'anger': 0.007, 'disgust': 0.034, 'fear': 0.007, 'happiness': 31.459, 'neutral': 68.469, 'sadness': 0.01, 'surprise': 0.014}","{'female_score': 60.59, 'male_score': 57.849}"
https://images.gofundme.com/48x6yCxU3JtIJbSLdYBfR9uQMo8=/720x405/https://d2g8igdw686xgo.cloudfront.net/82145567_1723837940384244_r.png,Male,33,60.621,"{'anger': 0.002, 'disgust': 0.001, 'fear': 0.409, 'happiness': 99.539, 'neutral': 0.046, 'sadness': 0.001, 'surprise': 0.002}","{'female_score': 62.11, 'male_score': 62.398}"
https://images.gofundme.com/YmQAvz53qs06s64uX0SJVttSfOo=/720x405/https://d2g8igdw686xgo.cloudfront.net/81120609_1720197999257220_r.jpeg,Female,46,100.0,"{'anger': 20.994, 'disgust': 0.129, 'fear': 0.024, 'happiness': 17.542, 'neutral': 0.024, 'sadness': 0.024, 'surprise': 61.265}","{'female_score': 50.478, 'male_score': 47.128}"
https://images.gofundme.com/tLox0g7FO4oq1NV9tF__ezNVBHk=/720x405/https://d2g8igdw686xgo.cloudfront.net/82742773_1726183944714383_r.jpeg,Female,24,93.227,"{'anger': 0.054, 'disgust': 0.054, 'fear': 4.254, 'happiness': 94.296, 'neutral': 0.054, 'sadness': 1.001, 'surprise': 0.286}","{'female_score': 65.233, 'male_score': 65.28}"
https://images.gofundme.com/2pesZDmLpIbWIMrdKU50sGD9L7k=/720x405/https://d2g8igdw686xgo.cloudfront.net/82234931_1724194968928536_r.png,Male,56,0.462,"{'anger': 0.02, 'disgust': 0.565, 'fear': 1.149, 'happiness': 0.035, 'neutral': 24.142, 'sadness': 5.684, 'surprise': 68.406}","{'female_score': 63.596, 'male_score': 64.358}"
https://images.gofundme.com/TaS-k3RXhbsbQub92Bpa1Jg30sc=/720x405/https://d2g8igdw686xgo.cloudfront.net/81011691_171936387571259_r.jpeg,Female,28,8.923,"{'anger': 0.021, 'disgust': 0.16, 'fear': 0.021, 'happiness': 10.875, 'neutral': 61.428, 'sadness': 27.474, 'surprise': 0.021}","{'female_score': 52.315, 'male_score': 50.464}"
https://images.gofundme.com/sz2gVFX_PME37c9IDi0G3sGboAQ=/720x405/https://d2g8igdw686xgo.cloudfront.net/82818917_1726525573572120_r.jpeg,Male,24,99.343,"{'anger': 0.0, 'disgust': 0.001, 'fear': 0.0, 'happiness': 99.996, 'neutral': 0.003, 'sadness': 0.0, 'surprise': 0.0}","{'female_score': 67.921, 'male_score': 68.19}"
https://images.gofundme.com/XNeBaVgqllnI6fTSadyf_6t00K4=/720x405/https://d2g8igdw686xgo.cloudfront.net/82806817_1726492032254747_r.jpeg,Male,9,99.775,"{'anger': 43.895, 'disgust': 0.06, 'fear': 0.06, 'happiness': 51.149, 'neutral': 4.716, 'sadness': 0.06, 'surprise': 0.06}","{'female_score': 67.705, 'male_score': 65.466}"
